City,geography,Ethnic group (20 categories) Code,Ethnic group (20 categories),Proxy_Flag,Proxy_Source,Observation,Source_Area_Count,Source_Areas
Gloucester,South West,3,"Asian, Asian British or Asian Welsh: Indian",False,direct_or_alias,4481,1,Gloucester
Gloucester,South West,4,"Asian, Asian British or Asian Welsh: Pakistani",False,direct_or_alias,1160,1,Gloucester
Gloucester,South West,5,"Asian, Asian British or Asian Welsh: Other Asian",False,direct_or_alias,1603,1,Gloucester
Gloucester,South West,6,"Black, Black British, Black Welsh, Caribbean or African: African",False,direct_or_alias,2149,1,Gloucester
Gloucester,South West,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",False,direct_or_alias,1912,1,Gloucester
Gloucester,South West,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",False,direct_or_alias,765,1,Gloucester
Gloucester,South West,9,Mixed or Multiple ethnic groups: White and Asian,False,direct_or_alias,869,1,Gloucester
Gloucester,South West,10,Mixed or Multiple ethnic groups: White and Black African,False,direct_or_alias,569,1,Gloucester
Gloucester,South West,11,Mixed or Multiple ethnic groups: White and Black Caribbean,False,direct_or_alias,2694,1,Gloucester
Gloucester,South West,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,False,direct_or_alias,882,1,Gloucester
Gloucester,South West,13,"White: English, Welsh, Scottish, Northern Irish or British",False,direct_or_alias,103317,1,Gloucester
Gloucester,South West,14,White: Irish,False,direct_or_alias,800,1,Gloucester
Gloucester,South West,15,White: Gypsy or Irish Traveller,False,direct_or_alias,224,1,Gloucester
Gloucester,South West,16,White: Roma,False,direct_or_alias,296,1,Gloucester
Gloucester,South West,17,White: Other White,False,direct_or_alias,7824,1,Gloucester
Gloucester,South West,18,Other ethnic group: Arab,False,direct_or_alias,332,1,Gloucester
Gloucester,South West,19,Other ethnic group: Any other ethnic group,False,direct_or_alias,1238,1,Gloucester
Hereford,West Midlands,-8,Does not apply,True,area_to_city,0,1,Herefordshire
Hereford,West Midlands,1,"Asian, Asian British or Asian Welsh: Bangladeshi",True,area_to_city,55,1,Herefordshire
Hereford,West Midlands,2,"Asian, Asian British or Asian Welsh: Chinese",True,area_to_city,339,1,Herefordshire
Hereford,West Midlands,3,"Asian, Asian British or Asian Welsh: Indian",True,area_to_city,843,1,Herefordshire
Hereford,West Midlands,4,"Asian, Asian British or Asian Welsh: Pakistani",True,area_to_city,139,1,Herefordshire
Hereford,West Midlands,5,"Asian, Asian British or Asian Welsh: Other Asian",True,area_to_city,842,1,Herefordshire
Hereford,West Midlands,6,"Black, Black British, Black Welsh, Caribbean or African: African",True,area_to_city,340,1,Herefordshire
Hereford,West Midlands,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",True,area_to_city,150,1,Herefordshire
Hereford,West Midlands,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",True,area_to_city,77,1,Herefordshire
Hereford,West Midlands,9,Mixed or Multiple ethnic groups: White and Asian,True,area_to_city,689,1,Herefordshire
Hereford,West Midlands,10,Mixed or Multiple ethnic groups: White and Black African,True,area_to_city,280,1,Herefordshire
Hereford,West Midlands,11,Mixed or Multiple ethnic groups: White and Black Caribbean,True,area_to_city,473,1,Herefordshire
Hereford,West Midlands,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,True,area_to_city,538,1,Herefordshire
Hereford,West Midlands,13,"White: English, Welsh, Scottish, Northern Irish or British",True,area_to_city,170419,1,Herefordshire
Hereford,West Midlands,14,White: Irish,True,area_to_city,727,1,Herefordshire
Hereford,West Midlands,15,White: Gypsy or Irish Traveller,True,area_to_city,431,1,Herefordshire
Hereford,West Midlands,16,White: Roma,True,area_to_city,161,1,Herefordshire
Hereford,West Midlands,17,White: Other White,True,area_to_city,9510,1,Herefordshire
Hereford,West Midlands,18,Other ethnic group: Arab,True,area_to_city,224,1,Herefordshire
Hereford,West Midlands,19,Other ethnic group: Any other ethnic group,True,area_to_city,795,1,Herefordshire
Kingston upon Hull,Yorkshire and The Humber,-8,Does not apply,False,direct_or_alias,0,1,Kingston upon Hull
Kingston upon Hull,Yorkshire and The Humber,1,"Asian, Asian British or Asian Welsh: Bangladeshi",False,direct_or_alias,1279,1,Kingston upon Hull
Kingston upon Hull,Yorkshire and The Humber,2,"Asian, Asian British or Asian Welsh: Chinese",False,direct_or_alias,1234,1,Kingston upon Hull
Kingston upon Hull,Yorkshire and The Humber,3,"Asian, Asian British or Asian Welsh: Indian",False,direct_or_alias,1259,1,Kingston upon Hull
Kingston upon Hull,Yorkshire and The Humber,4,"Asian, Asian British or Asian Welsh: Pakistani",False,direct_or_alias,1292,1,Kingston upon Hull
Kingston upon Hull,Yorkshire and The Humber,5,"Asian, Asian British or Asian Welsh: Other Asian",False,direct_or_alias,2451,1,Kingston upon Hull
Kingston upon Hull,Yorkshire and The Humber,6,"Black, Black British, Black Welsh, Caribbean or African: African",False,direct_or_alias,4292,1,Kingston upon Hull
Kingston upon Hull,Yorkshire and The Humber,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",False,direct_or_alias,232,1,Kingston upon Hull
Kingston upon Hull,Yorkshire and The Humber,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",False,direct_or_alias,541,1,Kingston upon Hull
Kingston upon Hull,Yorkshire and The Humber,9,Mixed or Multiple ethnic groups: White and Asian,False,direct_or_alias,1172,1,Kingston upon Hull
Kingston upon Hull,Yorkshire and The Humber,10,Mixed or Multiple ethnic groups: White and Black African,False,direct_or_alias,1144,1,Kingston upon Hull
Kingston upon Hull,Yorkshire and The Humber,11,Mixed or Multiple ethnic groups: White and Black Caribbean,False,direct_or_alias,948,1,Kingston upon Hull
Kingston upon Hull,Yorkshire and The Humber,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,False,direct_or_alias,1249,1,Kingston upon Hull
Kingston upon Hull,Yorkshire and The Humber,13,"White: English, Welsh, Scottish, Northern Irish or British",False,direct_or_alias,223962,1,Kingston upon Hull
Kingston upon Hull,Yorkshire and The Humber,14,White: Irish,False,direct_or_alias,455,1,Kingston upon Hull
Kingston upon Hull,Yorkshire and The Humber,15,White: Gypsy or Irish Traveller,False,direct_or_alias,451,1,Kingston upon Hull
Kingston upon Hull,Yorkshire and The Humber,16,White: Roma,False,direct_or_alias,286,1,Kingston upon Hull
Kingston upon Hull,Yorkshire and The Humber,17,White: Other White,False,direct_or_alias,19835,1,Kingston upon Hull
Kingston upon Hull,Yorkshire and The Humber,18,Other ethnic group: Arab,False,direct_or_alias,1443,1,Kingston upon Hull
Kingston upon Hull,Yorkshire and The Humber,19,Other ethnic group: Any other ethnic group,False,direct_or_alias,3488,1,Kingston upon Hull
Lancaster,North West,-8,Does not apply,False,direct_or_alias,0,1,Lancaster
Lancaster,North West,1,"Asian, Asian British or Asian Welsh: Bangladeshi",False,direct_or_alias,355,1,Lancaster
Lancaster,North West,2,"Asian, Asian British or Asian Welsh: Chinese",False,direct_or_alias,1597,1,Lancaster
Lancaster,North West,3,"Asian, Asian British or Asian Welsh: Indian",False,direct_or_alias,1629,1,Lancaster
Lancaster,North West,4,"Asian, Asian British or Asian Welsh: Pakistani",False,direct_or_alias,613,1,Lancaster
Lancaster,North West,5,"Asian, Asian British or Asian Welsh: Other Asian",False,direct_or_alias,961,1,Lancaster
Lancaster,North West,6,"Black, Black British, Black Welsh, Caribbean or African: African",False,direct_or_alias,1019,1,Lancaster
Lancaster,North West,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",False,direct_or_alias,125,1,Lancaster
Lancaster,North West,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",False,direct_or_alias,71,1,Lancaster
Lancaster,North West,9,Mixed or Multiple ethnic groups: White and Asian,False,direct_or_alias,823,1,Lancaster
Lancaster,North West,10,Mixed or Multiple ethnic groups: White and Black African,False,direct_or_alias,341,1,Lancaster
Lancaster,North West,11,Mixed or Multiple ethnic groups: White and Black Caribbean,False,direct_or_alias,424,1,Lancaster
Lancaster,North West,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,False,direct_or_alias,616,1,Lancaster
Lancaster,North West,13,"White: English, Welsh, Scottish, Northern Irish or British",False,direct_or_alias,125552,1,Lancaster
Lancaster,North West,14,White: Irish,False,direct_or_alias,802,1,Lancaster
Lancaster,North West,15,White: Gypsy or Irish Traveller,False,direct_or_alias,309,1,Lancaster
Lancaster,North West,16,White: Roma,False,direct_or_alias,90,1,Lancaster
Lancaster,North West,17,White: Other White,False,direct_or_alias,6310,1,Lancaster
Lancaster,North West,18,Other ethnic group: Arab,False,direct_or_alias,477,1,Lancaster
Lancaster,North West,19,Other ethnic group: Any other ethnic group,False,direct_or_alias,825,1,Lancaster
Leeds,Yorkshire and The Humber,-8,Does not apply,False,direct_or_alias,0,1,Leeds
Leeds,Yorkshire and The Humber,1,"Asian, Asian British or Asian Welsh: Bangladeshi",False,direct_or_alias,5876,1,Leeds
Leeds,Yorkshire and The Humber,2,"Asian, Asian British or Asian Welsh: Chinese",False,direct_or_alias,8117,1,Leeds
Leeds,Yorkshire and The Humber,3,"Asian, Asian British or Asian Welsh: Indian",False,direct_or_alias,21087,1,Leeds
Leeds,Yorkshire and The Humber,4,"Asian, Asian British or Asian Welsh: Pakistani",False,direct_or_alias,31405,1,Leeds
Leeds,Yorkshire and The Humber,5,"Asian, Asian British or Asian Welsh: Other Asian",False,direct_or_alias,12018,1,Leeds
Leeds,Yorkshire and The Humber,6,"Black, Black British, Black Welsh, Caribbean or African: African",False,direct_or_alias,32211,1,Leeds
Leeds,Yorkshire and The Humber,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",False,direct_or_alias,7889,1,Leeds
Leeds,Yorkshire and The Humber,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",False,direct_or_alias,5276,1,Leeds
Leeds,Yorkshire and The Humber,9,Mixed or Multiple ethnic groups: White and Asian,False,direct_or_alias,7410,1,Leeds
Leeds,Yorkshire and The Humber,10,Mixed or Multiple ethnic groups: White and Black African,False,direct_or_alias,4294,1,Leeds
Leeds,Yorkshire and The Humber,11,Mixed or Multiple ethnic groups: White and Black Caribbean,False,direct_or_alias,10028,1,Leeds
Leeds,Yorkshire and The Humber,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,False,direct_or_alias,5656,1,Leeds
Leeds,Yorkshire and The Humber,13,"White: English, Welsh, Scottish, Northern Irish or British",False,direct_or_alias,595737,1,Leeds
Leeds,Yorkshire and The Humber,14,White: Irish,False,direct_or_alias,6892,1,Leeds
Leeds,Yorkshire and The Humber,15,White: Gypsy or Irish Traveller,False,direct_or_alias,878,1,Leeds
Leeds,Yorkshire and The Humber,16,White: Roma,False,direct_or_alias,1610,1,Leeds
Leeds,Yorkshire and The Humber,17,White: Other White,False,direct_or_alias,36684,1,Leeds
Leeds,Yorkshire and The Humber,18,Other ethnic group: Arab,False,direct_or_alias,5980,1,Leeds
Leeds,Yorkshire and The Humber,19,Other ethnic group: Any other ethnic group,False,direct_or_alias,12905,1,Leeds
Leicester,East Midlands,-8,Does not apply,False,direct_or_alias,0,1,Leicester
Leicester,East Midlands,1,"Asian, Asian British or Asian Welsh: Bangladeshi",False,direct_or_alias,7055,1,Leicester
Leicester,East Midlands,2,"Asian, Asian British or Asian Welsh: Chinese",False,direct_or_alias,2481,1,Leicester
Leicester,East Midlands,3,"Asian, Asian British or Asian Welsh: Indian",False,direct_or_alias,126421,1,Leicester
Leicester,East Midlands,4,"Asian, Asian British or Asian Welsh: Pakistani",False,direct_or_alias,12673,1,Leicester
Leicester,East Midlands,5,"Asian, Asian British or Asian Welsh: Other Asian",False,direct_or_alias,11347,1,Leicester
Leicester,East Midlands,6,"Black, Black British, Black Welsh, Caribbean or African: African",False,direct_or_alias,21536,1,Leicester
Leicester,East Midlands,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",False,direct_or_alias,4466,1,Leicester
Leicester,East Midlands,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",False,direct_or_alias,2764,1,Leicester
Leicester,East Midlands,9,Mixed or Multiple ethnic groups: White and Asian,False,direct_or_alias,3659,1,Leicester
Leicester,East Midlands,10,Mixed or Multiple ethnic groups: White and Black African,False,direct_or_alias,1776,1,Leicester
Leicester,East Midlands,11,Mixed or Multiple ethnic groups: White and Black Caribbean,False,direct_or_alias,5025,1,Leicester
Leicester,East Midlands,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,False,direct_or_alias,3439,1,Leicester
Leicester,East Midlands,13,"White: English, Welsh, Scottish, Northern Irish or British",False,direct_or_alias,122395,1,Leicester
Leicester,East Midlands,14,White: Irish,False,direct_or_alias,1789,1,Leicester
Leicester,East Midlands,15,White: Gypsy or Irish Traveller,False,direct_or_alias,457,1,Leicester
Leicester,East Midlands,16,White: Roma,False,direct_or_alias,839,1,Leicester
Leicester,East Midlands,17,White: Other White,False,direct_or_alias,25177,1,Leicester
Leicester,East Midlands,18,Other ethnic group: Arab,False,direct_or_alias,3402,1,Leicester
Leicester,East Midlands,19,Other ethnic group: Any other ethnic group,False,direct_or_alias,11870,1,Leicester
Lichfield,West Midlands,-8,Does not apply,False,direct_or_alias,0,1,Lichfield
Lichfield,West Midlands,1,"Asian, Asian British or Asian Welsh: Bangladeshi",False,direct_or_alias,163,1,Lichfield
Lichfield,West Midlands,2,"Asian, Asian British or Asian Welsh: Chinese",False,direct_or_alias,315,1,Lichfield
Lichfield,West Midlands,3,"Asian, Asian British or Asian Welsh: Indian",False,direct_or_alias,1477,1,Lichfield
Lichfield,West Midlands,4,"Asian, Asian British or Asian Welsh: Pakistani",False,direct_or_alias,231,1,Lichfield
Lichfield,West Midlands,5,"Asian, Asian British or Asian Welsh: Other Asian",False,direct_or_alias,310,1,Lichfield
Lichfield,West Midlands,6,"Black, Black British, Black Welsh, Caribbean or African: African",False,direct_or_alias,201,1,Lichfield
Lichfield,West Midlands,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",False,direct_or_alias,316,1,Lichfield
Lichfield,West Midlands,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",False,direct_or_alias,84,1,Lichfield
Lichfield,West Midlands,9,Mixed or Multiple ethnic groups: White and Asian,False,direct_or_alias,608,1,Lichfield
Lichfield,West Midlands,10,Mixed or Multiple ethnic groups: White and Black African,False,direct_or_alias,169,1,Lichfield
Lichfield,West Midlands,11,Mixed or Multiple ethnic groups: White and Black Caribbean,False,direct_or_alias,795,1,Lichfield
Lichfield,West Midlands,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,False,direct_or_alias,415,1,Lichfield
Lichfield,West Midlands,13,"White: English, Welsh, Scottish, Northern Irish or British",False,direct_or_alias,97952,1,Lichfield
Lichfield,West Midlands,14,White: Irish,False,direct_or_alias,663,1,Lichfield
Lichfield,West Midlands,15,White: Gypsy or Irish Traveller,False,direct_or_alias,29,1,Lichfield
Lichfield,West Midlands,16,White: Roma,False,direct_or_alias,42,1,Lichfield
Lichfield,West Midlands,17,White: Other White,False,direct_or_alias,2231,1,Lichfield
Lichfield,West Midlands,18,Other ethnic group: Arab,False,direct_or_alias,50,1,Lichfield
Lichfield,West Midlands,19,Other ethnic group: Any other ethnic group,False,direct_or_alias,385,1,Lichfield
Lincoln,East Midlands,-8,Does not apply,False,direct_or_alias,0,1,Lincoln
Lincoln,East Midlands,1,"Asian, Asian British or Asian Welsh: Bangladeshi",False,direct_or_alias,322,1,Lincoln
Lincoln,East Midlands,2,"Asian, Asian British or Asian Welsh: Chinese",False,direct_or_alias,788,1,Lincoln
Lincoln,East Midlands,3,"Asian, Asian British or Asian Welsh: Indian",False,direct_or_alias,788,1,Lincoln
Lincoln,East Midlands,4,"Asian, Asian British or Asian Welsh: Pakistani",False,direct_or_alias,302,1,Lincoln
Lincoln,East Midlands,5,"Asian, Asian British or Asian Welsh: Other Asian",False,direct_or_alias,1147,1,Lincoln
Lincoln,East Midlands,6,"Black, Black British, Black Welsh, Caribbean or African: African",False,direct_or_alias,1094,1,Lincoln
Lincoln,East Midlands,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",False,direct_or_alias,236,1,Lincoln
Lincoln,East Midlands,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",False,direct_or_alias,136,1,Lincoln
Lincoln,East Midlands,9,Mixed or Multiple ethnic groups: White and Asian,False,direct_or_alias,657,1,Lincoln
Lincoln,East Midlands,10,Mixed or Multiple ethnic groups: White and Black African,False,direct_or_alias,373,1,Lincoln
Lincoln,East Midlands,11,Mixed or Multiple ethnic groups: White and Black Caribbean,False,direct_or_alias,470,1,Lincoln
Lincoln,East Midlands,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,False,direct_or_alias,568,1,Lincoln
Lincoln,East Midlands,13,"White: English, Welsh, Scottish, Northern Irish or British",False,direct_or_alias,85891,1,Lincoln
Lincoln,East Midlands,14,White: Irish,False,direct_or_alias,652,1,Lincoln
Lincoln,East Midlands,15,White: Gypsy or Irish Traveller,False,direct_or_alias,145,1,Lincoln
Lincoln,East Midlands,16,White: Roma,False,direct_or_alias,159,1,Lincoln
Lincoln,East Midlands,17,White: Other White,False,direct_or_alias,8818,1,Lincoln
Lincoln,East Midlands,18,Other ethnic group: Arab,False,direct_or_alias,320,1,Lincoln
Lincoln,East Midlands,19,Other ethnic group: Any other ethnic group,False,direct_or_alias,948,1,Lincoln
Liverpool,North West,-8,Does not apply,False,direct_or_alias,0,1,Liverpool
Liverpool,North West,1,"Asian, Asian British or Asian Welsh: Bangladeshi",False,direct_or_alias,1917,1,Liverpool
Liverpool,North West,2,"Asian, Asian British or Asian Welsh: Chinese",False,direct_or_alias,8841,1,Liverpool
Liverpool,North West,3,"Asian, Asian British or Asian Welsh: Indian",False,direct_or_alias,6251,1,Liverpool
Liverpool,North West,4,"Asian, Asian British or Asian Welsh: Pakistani",False,direct_or_alias,3673,1,Liverpool
Liverpool,North West,5,"Asian, Asian British or Asian Welsh: Other Asian",False,direct_or_alias,7085,1,Liverpool
Liverpool,North West,6,"Black, Black British, Black Welsh, Caribbean or African: African",False,direct_or_alias,12709,1,Liverpool
Liverpool,North West,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",False,direct_or_alias,1493,1,Liverpool
Liverpool,North West,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",False,direct_or_alias,2762,1,Liverpool
Liverpool,North West,9,Mixed or Multiple ethnic groups: White and Asian,False,direct_or_alias,3662,1,Liverpool
Liverpool,North West,10,Mixed or Multiple ethnic groups: White and Black African,False,direct_or_alias,4157,1,Liverpool
Liverpool,North West,11,Mixed or Multiple ethnic groups: White and Black Caribbean,False,direct_or_alias,4127,1,Liverpool
Liverpool,North West,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,False,direct_or_alias,4934,1,Liverpool
Liverpool,North West,13,"White: English, Welsh, Scottish, Northern Irish or British",False,direct_or_alias,375785,1,Liverpool
Liverpool,North West,14,White: Irish,False,direct_or_alias,6826,1,Liverpool
Liverpool,North West,15,White: Gypsy or Irish Traveller,False,direct_or_alias,501,1,Liverpool
Liverpool,North West,16,White: Roma,False,direct_or_alias,1169,1,Liverpool
Liverpool,North West,17,White: Other White,False,direct_or_alias,24162,1,Liverpool
Liverpool,North West,18,Other ethnic group: Arab,False,direct_or_alias,8312,1,Liverpool
Liverpool,North West,19,Other ethnic group: Any other ethnic group,False,direct_or_alias,7722,1,Liverpool
London,London,-8,Does not apply,False,direct_or_alias,0,1,City of London
London,London,1,"Asian, Asian British or Asian Welsh: Bangladeshi",False,direct_or_alias,287,1,City of London
London,London,2,"Asian, Asian British or Asian Welsh: Chinese",False,direct_or_alias,545,1,City of London
London,London,3,"Asian, Asian British or Asian Welsh: Indian",False,direct_or_alias,321,1,City of London
London,London,4,"Asian, Asian British or Asian Welsh: Pakistani",False,direct_or_alias,33,1,City of London
London,London,5,"Asian, Asian British or Asian Welsh: Other Asian",False,direct_or_alias,259,1,City of London
London,London,6,"Black, Black British, Black Welsh, Caribbean or African: African",False,direct_or_alias,153,1,City of London
London,London,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",False,direct_or_alias,54,1,City of London
London,London,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",False,direct_or_alias,25,1,City of London
London,London,9,Mixed or Multiple ethnic groups: White and Asian,False,direct_or_alias,179,1,City of London
London,London,10,Mixed or Multiple ethnic groups: White and Black African,False,direct_or_alias,49,1,City of London
London,London,11,Mixed or Multiple ethnic groups: White and Black Caribbean,False,direct_or_alias,53,1,City of London
London,London,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,False,direct_or_alias,189,1,City of London
London,London,13,"White: English, Welsh, Scottish, Northern Irish or British",False,direct_or_alias,3649,1,City of London
London,London,14,White: Irish,False,direct_or_alias,185,1,City of London
London,London,15,White: Gypsy or Irish Traveller,False,direct_or_alias,0,1,City of London
London,London,16,White: Roma,False,direct_or_alias,59,1,City of London
London,London,17,White: Other White,False,direct_or_alias,2062,1,City of London
London,London,18,Other ethnic group: Arab,False,direct_or_alias,114,1,City of London
London,London,19,Other ethnic group: Any other ethnic group,False,direct_or_alias,368,1,City of London
Manchester,North West,-8,Does not apply,False,direct_or_alias,0,1,Manchester
Manchester,North West,1,"Asian, Asian British or Asian Welsh: Bangladeshi",False,direct_or_alias,9673,1,Manchester
Manchester,North West,2,"Asian, Asian British or Asian Welsh: Chinese",False,direct_or_alias,12644,1,Manchester
Manchester,North West,3,"Asian, Asian British or Asian Welsh: Indian",False,direct_or_alias,14857,1,Manchester
Manchester,North West,4,"Asian, Asian British or Asian Welsh: Pakistani",False,direct_or_alias,65875,1,Manchester
Manchester,North West,5,"Asian, Asian British or Asian Welsh: Other Asian",False,direct_or_alias,12060,1,Manchester
Manchester,North West,6,"Black, Black British, Black Welsh, Caribbean or African: African",False,direct_or_alias,47858,1,Manchester
Manchester,North West,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",False,direct_or_alias,10472,1,Manchester
Manchester,North West,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",False,direct_or_alias,7563,1,Manchester
Manchester,North West,9,Mixed or Multiple ethnic groups: White and Asian,False,direct_or_alias,6149,1,Manchester
Manchester,North West,10,Mixed or Multiple ethnic groups: White and Black African,False,direct_or_alias,5992,1,Manchester
Manchester,North West,11,Mixed or Multiple ethnic groups: White and Black Caribbean,False,direct_or_alias,9987,1,Manchester
Manchester,North West,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,False,direct_or_alias,6898,1,Manchester
Manchester,North West,13,"White: English, Welsh, Scottish, Northern Irish or British",False,direct_or_alias,268572,1,Manchester
Manchester,North West,14,White: Irish,False,direct_or_alias,9442,1,Manchester
Manchester,North West,15,White: Gypsy or Irish Traveller,False,direct_or_alias,597,1,Manchester
Manchester,North West,16,White: Roma,False,direct_or_alias,883,1,Manchester
Manchester,North West,17,White: Other White,False,direct_or_alias,34138,1,Manchester
Manchester,North West,18,Other ethnic group: Arab,False,direct_or_alias,15028,1,Manchester
Manchester,North West,19,Other ethnic group: Any other ethnic group,False,direct_or_alias,13250,1,Manchester
Milton Keynes,South East,-8,Does not apply,False,direct_or_alias,0,1,Milton Keynes
Milton Keynes,South East,1,"Asian, Asian British or Asian Welsh: Bangladeshi",False,direct_or_alias,3189,1,Milton Keynes
Milton Keynes,South East,2,"Asian, Asian British or Asian Welsh: Chinese",False,direct_or_alias,2913,1,Milton Keynes
Milton Keynes,South East,3,"Asian, Asian British or Asian Welsh: Indian",False,direct_or_alias,15348,1,Milton Keynes
Milton Keynes,South East,4,"Asian, Asian British or Asian Welsh: Pakistani",False,direct_or_alias,7163,1,Milton Keynes
Milton Keynes,South East,5,"Asian, Asian British or Asian Welsh: Other Asian",False,direct_or_alias,7032,1,Milton Keynes
Milton Keynes,South East,6,"Black, Black British, Black Welsh, Caribbean or African: African",False,direct_or_alias,21502,1,Milton Keynes
Milton Keynes,South East,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",False,direct_or_alias,2975,1,Milton Keynes
Milton Keynes,South East,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",False,direct_or_alias,3374,1,Milton Keynes
Milton Keynes,South East,9,Mixed or Multiple ethnic groups: White and Asian,False,direct_or_alias,2973,1,Milton Keynes
Milton Keynes,South East,10,Mixed or Multiple ethnic groups: White and Black African,False,direct_or_alias,2551,1,Milton Keynes
Milton Keynes,South East,11,Mixed or Multiple ethnic groups: White and Black Caribbean,False,direct_or_alias,2997,1,Milton Keynes
Milton Keynes,South East,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,False,direct_or_alias,3204,1,Milton Keynes
Milton Keynes,South East,13,"White: English, Welsh, Scottish, Northern Irish or British",False,direct_or_alias,178568,1,Milton Keynes
Milton Keynes,South East,14,White: Irish,False,direct_or_alias,2382,1,Milton Keynes
Milton Keynes,South East,15,White: Gypsy or Irish Traveller,False,direct_or_alias,156,1,Milton Keynes
Milton Keynes,South East,16,White: Roma,False,direct_or_alias,578,1,Milton Keynes
Milton Keynes,South East,17,White: Other White,False,direct_or_alias,24430,1,Milton Keynes
Milton Keynes,South East,18,Other ethnic group: Arab,False,direct_or_alias,1349,1,Milton Keynes
Milton Keynes,South East,19,Other ethnic group: Any other ethnic group,False,direct_or_alias,4376,1,Milton Keynes
Newcastle upon Tyne,North East,-8,Does not apply,False,direct_or_alias,0,1,Newcastle upon Tyne
Newcastle upon Tyne,North East,1,"Asian, Asian British or Asian Welsh: Bangladeshi",False,direct_or_alias,7248,1,Newcastle upon Tyne
Newcastle upon Tyne,North East,2,"Asian, Asian British or Asian Welsh: Chinese",False,direct_or_alias,5382,1,Newcastle upon Tyne
Newcastle upon Tyne,North East,3,"Asian, Asian British or Asian Welsh: Indian",False,direct_or_alias,7304,1,Newcastle upon Tyne
Newcastle upon Tyne,North East,4,"Asian, Asian British or Asian Welsh: Pakistani",False,direct_or_alias,8753,1,Newcastle upon Tyne
Newcastle upon Tyne,North East,5,"Asian, Asian British or Asian Welsh: Other Asian",False,direct_or_alias,5441,1,Newcastle upon Tyne
Newcastle upon Tyne,North East,6,"Black, Black British, Black Welsh, Caribbean or African: African",False,direct_or_alias,8555,1,Newcastle upon Tyne
Newcastle upon Tyne,North East,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",False,direct_or_alias,340,1,Newcastle upon Tyne
Newcastle upon Tyne,North East,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",False,direct_or_alias,1026,1,Newcastle upon Tyne
Newcastle upon Tyne,North East,9,Mixed or Multiple ethnic groups: White and Asian,False,direct_or_alias,2600,1,Newcastle upon Tyne
Newcastle upon Tyne,North East,10,Mixed or Multiple ethnic groups: White and Black African,False,direct_or_alias,1378,1,Newcastle upon Tyne
Newcastle upon Tyne,North East,11,Mixed or Multiple ethnic groups: White and Black Caribbean,False,direct_or_alias,915,1,Newcastle upon Tyne
Newcastle upon Tyne,North East,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,False,direct_or_alias,2027,1,Newcastle upon Tyne
Newcastle upon Tyne,North East,13,"White: English, Welsh, Scottish, Northern Irish or British",False,direct_or_alias,223567,1,Newcastle upon Tyne
Newcastle upon Tyne,North East,14,White: Irish,False,direct_or_alias,1895,1,Newcastle upon Tyne
Newcastle upon Tyne,North East,15,White: Gypsy or Irish Traveller,False,direct_or_alias,332,1,Newcastle upon Tyne
Newcastle upon Tyne,North East,16,White: Roma,False,direct_or_alias,1031,1,Newcastle upon Tyne
Newcastle upon Tyne,North East,17,White: Other White,False,direct_or_alias,13177,1,Newcastle upon Tyne
